conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,median_pre_discussion_error,median_post_discussion_error,median_pre_discussion_error_pct,median_post_discussion_error_pct,speaker_nickname,question,chatrooms,trial_indx,message,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
hafnksS77DJYaCkgL2,10.068333333333332,6.458823529411765,1.0068333333333332,0.6458823529411765,8.0,6.8,0.8,0.6799999999999999,1178,vangogh,2.0,5.0,i think it sold for a lot because its unique,i think it sold for a lot because itís unique,0.32912213,0.07197695,0.598901,10,44,1,0.9539641239111161,0.9991182022925519,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.0,0.03,0.01,0.0,0.0,0.0,0.01,0.01,0.06,0.0,0,0,1.0,0.1,0,0.00036859565057132326,0,1.0,0.375,0.4887998948159687,0.8508610888673231,0.496,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hafnksS77DJYaCkgL2,10.068333333333332,6.458823529411765,1.0068333333333332,0.6458823529411765,8.0,6.8,0.8,0.6799999999999999,860,vangogh,2.0,5.0,i put in 2 as well,i put in 2 as well,0.31848508,0.118841596,0.5626734,6,18,1,0.033164396945785234,-0.11010690392611808,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.03,0.0,0,0,1.0,0.16666666666666666,0,0.00036859565057132326,0,0.0,0.0,0.43909811271374605,0.7901995712741285,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1234,picasso,1.0,5.0,yeah im gonna still keep it below 10 million maybe 6 like chuck,yeah im gonna still keep it below 10 million. maybe 6 like chuck,0.2979736,0.03462945,0.667397,13,63,1,1.874763850876447,2.2528918887814564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0,0,1.0,0.0,0,0.0,1,0.0,0.0,0.3432579023589866,0.26926893093077126,0.6447999999999999,easy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1351,picasso,1.0,5.0,hi,hi,0.14316459,0.07374434,0.78309107,1,2,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.38008961245769496,-0.4747570845183892,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1923,picasso,1.0,5.0,hi,hi,0.5553583,0.020930836,0.4237109,1,2,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,1.5458919292598572,1.5062829314632822,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,339,picasso,1.0,5.0,what did you guys answer,what did you guys answer?,0.09032435,0.6328748,0.2768009,5,24,1,0.033164396945785234,0.14880852721597948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.03,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.6269864583603787,-0.7287120269508571,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,862,picasso,1.0,5.0,hi,hi,0.03625575,0.055987995,0.9077562,1,2,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.87962283553001,-0.9885705779416197,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1234,picasso,1.0,5.0,hello,hello,0.3610447,0.09044664,0.54850864,1,5,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.6379586012508303,0.5723943060171149,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,895,picasso,1.0,5.0,hi,hi!,0.08536456,0.059813853,0.8548216,1,2,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.6501611545264004,-0.7525492234497211,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1459,picasso,1.0,5.0,hello,hello,0.62511766,0.026522089,0.3483602,1,5,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.8718436273632317,1.841552685213943,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,85,picasso,1.0,5.0,i said 75,i said .75,0.19239683,0.04893885,0.7586643,3,9,1,-0.657435398278213,-0.6402227333710743,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,-0.15005120285312212,-0.23814251435327569,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1966,picasso,1.0,5.0,hi,hi,0.4056976,0.080978915,0.5133235,1,2,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.8465999732508049,0.7870001565761349,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1036,picasso,1.0,5.0,hi,hi,0.4056976,0.080978915,0.5133235,1,2,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,0.8465999732508049,0.7870001565761349,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1500,picasso,1.0,5.0,hi,hi,0.23689908,0.05135309,0.71174777,1,2,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,0.057886254671156885,-0.02426070123385571,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,230,picasso,1.0,5.0,i know nothing about art,i know nothing about art!,0.38637996,0.08395725,0.5296627,5,24,1,-0.19703553479554747,-0.11420189297970512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0,0,1.0,0.2,0,0.0,0,0.0,0.0,0.7563379989243539,0.6941578425720514,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1032,picasso,1.0,5.0,yo 23 mil,yo 23 mil,0.012271308,0.7950379,0.19269077,3,9,1,-0.4272354665368802,-0.3772123131753897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.9916905150207893,-1.1038419617844044,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1750,picasso,1.0,5.0,what did you guys guess i said 2 million but i think i way overshot that,what did you guys guess? i said 2 million but i think i way overshot that,0.4343762,0.051451582,0.51417226,16,72,1,1.874763850876447,2.2528918887814564,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.03,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.009999999999999998,0.009999999999999998,0.039999999999999994,0.0,0.0,0.009999999999999998,0.009999999999999998,0.03,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.03,0.07999999999999999,0.0,1,0,0.875,0.1875,0,0.0,0,0.0,0.0,0.9806011792427668,0.9248320856522286,0.7936,easy,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,232,picasso,1.0,5.0,i guessed 6mil,i guessed 6mil,0.25254598,0.045915708,0.7015383,3,14,1,-0.657435398278213,-0.6402227333710743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.3333333333333333,0,0.00036859565057132326,0,0.0,0.0,0.1309966390705218,0.0509397064241447,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1234,picasso,1.0,5.0,i said 4 million,i said 4 million,0.08819843,0.15034176,0.7614598,4,16,1,-0.4272354665368802,-0.3772123131753897,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.25,0,0.00036859565057132326,0,0.0,0.0,-0.6369198527325737,-0.7389293895369474,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,230,picasso,1.0,5.0,075,0.75,0.102218345,0.17884816,0.7189334,1,3,1,-0.8876353300195456,-0.9032331535667589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.571411581132677,-0.6715484180134818,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i5LXjWwrLCaayP6M51,30.077272727272728,6.608219178082193,1.0161240786240786,0.2232506479081821,26.6,0.6000000000000014,0.8986486486486487,0.0202702702702703,1351,picasso,1.0,5.0,i put 15,i put 1.5,0.08882465,0.029357983,0.8818174,3,8,1,-0.657435398278213,-0.6402227333710743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,-0.6339938300112314,-0.7359197199357106,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
i5LXjWwrLCaayP6M52,37863.41216216217,46.71216216216216,1279.1693298027758,1.5781135865595324,25.6,14.6,0.8648648648648649,0.4932432432432432,1929,picasso,2.0,6.0,right ekm250,right ekm250,0.33448073,0.14595523,0.519564,2,12,1,-0.657435398278213,-0.6189342019599318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5357142857142857,0.2857142857142857,0.5138380369298977,0.13115565543719757,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
i5LXjWwrLCaayP6M52,37863.41216216217,46.71216216216216,1279.1693298027758,1.5781135865595324,25.6,14.6,0.8648648648648649,0.4932432432432432,1929,picasso,2.0,6.0,saber thats ridiculous lol,saber that's ridiculous lol,0.3232855,0.051929407,0.6247852,4,26,1,-0.19703553479554747,0.0846025168146669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.85,0.23333333333333336,0.461528150068008,0.08676603428898791,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
i5LXjWwrLCaayP6M52,37863.41216216217,46.71216216216216,1279.1693298027758,1.5781135865595324,25.6,14.6,0.8648648648648649,0.4932432432432432,1929,picasso,2.0,6.0,hey guys,hey guys,0.87519,0.014233615,0.110576384,2,8,1,-0.657435398278213,-0.6189342019599318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,3.0403105380643094,2.2750937117902166,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M52,37863.41216216217,46.71216216216216,1279.1693298027758,1.5781135865595324,25.6,14.6,0.8648648648648649,0.4932432432432432,1078,picasso,2.0,6.0,hey all,hey all!,0.38478494,0.10943202,0.505783,2,7,1,-0.657435398278213,-0.6189342019599318,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.011363636363636364,0,0.0,0.0,0.7488852430861574,0.3306142484326055,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M52,37863.41216216217,46.71216216216216,1279.1693298027758,1.5781135865595324,25.6,14.6,0.8648648648648649,0.4932432432432432,1342,picasso,2.0,6.0,hello,hello,0.38478494,0.10943202,0.505783,1,5,1,-0.8876353300195456,-0.9707025613472311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.7488852430861574,0.3306142484326055,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i5LXjWwrLCaayP6M52,37863.41216216217,46.71216216216216,1279.1693298027758,1.5781135865595324,25.6,14.6,0.8648648648648649,0.4932432432432432,1388,picasso,2.0,6.0,hey,hey,0.8907967,0.015140093,0.094063155,1,3,1,-0.8876353300195456,-0.9707025613472311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,3.113233087336406,2.3369750219887355,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
